,Team,Game,Date,HC,Opponent,WINorLOSE,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoalsPCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OREB,TRB,AST,STL,BLK,TOV,PF,OPP_FG,OPP_FGA,OPP_FG_PCT,OPP_FG3,OPP_FG3A,OPP_FG3_PCT,OPP_FT,OPP_FTA,OPP_FT_PCT,OPP_ORB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF
2603,WAS,3,25/10/2021,Away,BRK,L,90,104,33,95,0.347,9,39,0.231,15,20,0.75,10,53,16,5,5,12,17,40,94,0.426,10,35,0.286,14,17,0.824,7,54,23,6,4,9,19
2604,WAS,4,27/10/2021,Away,BOS,W,116,107,43,84,0.512,9,25,0.36,21,29,0.724,11,47,18,8,7,15,20,37,85,0.435,10,29,0.345,23,28,0.821,10,37,18,9,5,13,21
2605,WAS,5,28/10/2021,Home,ATL,W,122,111,46,99,0.465,13,34,0.382,17,21,0.81,14,51,26,6,4,6,16,48,88,0.545,6,21,0.286,9,14,0.643,6,43,26,4,3,13,16
2606,WAS,6,30/10/2021,Home,BOS,W,115,112,38,104,0.365,10,36,0.278,29,36,0.806,12,62,19,6,7,13,22,44,107,0.411,2,26,0.077,22,25,0.88,8,54,23,8,10,11,32
2607,WAS,7,01/11/2021,Away,ATL,L,111,118,41,86,0.477,13,39,0.333,16,16,1,7,36,27,7,4,12,24,38,83,0.458,13,34,0.382,29,29,1,13,47,24,9,5,11,17
2608,WAS,8,03/11/2021,Home,TOR,L,100,109,34,78,0.436,8,32,0.25,24,30,0.8,10,44,19,6,7,13,15,41,88,0.466,10,25,0.4,17,20,0.85,10,42,17,10,3,10,23
2609,WAS,9,05/11/2021,Home,MEM,W,115,87,49,84,0.583,10,25,0.4,7,13,0.538,5,53,34,4,6,18,13,34,96,0.354,6,31,0.194,13,17,0.765,12,39,19,12,4,9,15
2610,WAS,10,07/11/2021,Home,MIL,W,101,94,41,81,0.506,11,27,0.407,8,13,0.615,4,42,24,8,8,19,16,37,94,0.394,10,36,0.278,10,18,0.556,16,49,17,14,3,12,10
2611,WAS,11,10/11/2021,Away,CLE,W,97,94,35,84,0.417,10,28,0.357,17,17,1,12,49,25,9,2,12,20,35,76,0.461,9,31,0.29,15,21,0.714,6,40,21,7,4,14,18
2612,WAS,12,13/11/2021,Away,ORL,W,104,92,42,84,0.5,12,35,0.343,8,10,0.8,7,48,29,6,7,15,17,31,92,0.337,13,40,0.325,17,20,0.85,14,44,21,7,5,13,15
2613,WAS,13,15/11/2021,Home,NOP,W,105,100,39,84,0.464,10,28,0.357,17,25,0.68,6,42,23,9,4,5,22,30,74,0.405,11,21,0.524,29,34,0.853,7,45,20,2,3,12,25
2614,WAS,14,17/11/2021,Away,CHO,L,87,97,33,90,0.367,8,42,0.19,13,16,0.813,11,48,23,7,5,10,12,42,96,0.438,10,32,0.313,3,6,0.5,16,59,30,6,8,11,16
2615,WAS,15,18/11/2021,Away,MIA,L,97,112,38,77,0.494,15,36,0.417,6,10,0.6,5,37,25,4,3,17,19,41,82,0.5,10,26,0.385,20,24,0.833,7,41,27,10,1,6,13
2616,WAS,16,20/11/2021,Home,MIA,W,103,100,36,74,0.486,11,30,0.367,20,23,0.87,9,35,22,6,2,19,19,38,81,0.469,7,27,0.259,17,20,0.85,10,37,21,7,3,12,26
2617,WAS,17,22/11/2021,Home,CHO,L,103,109,36,94,0.383,9,37,0.243,22,27,0.815,20,65,23,6,6,18,20,40,91,0.44,15,31,0.484,14,24,0.583,6,36,21,11,4,10,22
2618,WAS,18,24/11/2021,Away,NOP,L,102,127,36,84,0.429,7,31,0.226,23,36,0.639,13,45,23,5,3,19,23,44,96,0.458,12,29,0.414,27,32,0.844,12,52,33,13,2,10,26
2619,WAS,19,26/11/2021,Away,OKC,W,101,99,38,79,0.481,10,29,0.345,15,15,1,5,43,17,2,12,15,15,38,94,0.404,11,33,0.333,12,14,0.857,10,41,23,7,4,9,15
2620,WAS,20,27/11/2021,Away,DAL,W,120,114,45,78,0.577,9,24,0.375,21,26,0.808,7,43,28,4,4,14,18,42,89,0.472,14,38,0.368,16,22,0.727,9,35,23,7,4,7,21
2621,WAS,21,29/11/2021,Away,SAS,L,99,116,41,92,0.446,9,31,0.29,8,13,0.615,12,40,26,5,3,6,15,49,92,0.533,8,18,0.444,10,16,0.625,15,51,28,4,6,10,15
2622,WAS,22,01/12/2021,Home,MIN,W,115,107,45,91,0.495,10,32,0.313,15,21,0.714,14,52,34,6,7,13,23,37,88,0.42,11,37,0.297,22,26,0.846,12,39,15,3,6,12,23
2623,WAS,23,03/12/2021,Home,CLE,L,101,116,38,82,0.463,10,31,0.323,15,19,0.789,3,33,21,5,4,8,22,42,89,0.472,13,30,0.433,19,25,0.76,15,54,30,2,5,14,19
2624,WAS,24,05/12/2021,Away,TOR,L,90,102,30,73,0.411,8,25,0.32,22,29,0.759,6,43,20,4,5,10,22,38,85,0.447,8,23,0.348,18,24,0.75,10,47,22,3,1,8,24
2625,WAS,25,06/12/2021,Away,IND,L,110,116,43,81,0.531,7,15,0.467,17,21,0.81,9,30,25,11,2,12,19,43,82,0.524,9,23,0.391,21,22,0.955,13,40,25,10,10,15,20
2626,WAS,26,08/12/2021,Away,DET,W,119,116,42,88,0.477,12,32,0.375,23,28,0.821,13,45,27,6,8,17,21,37,79,0.468,13,24,0.542,29,35,0.829,7,37,22,9,4,15,26
2627,WAS,27,11/12/2021,Home,UTA,L,98,123,41,89,0.461,8,25,0.32,8,14,0.571,9,39,17,3,3,12,15,48,93,0.516,13,39,0.333,14,17,0.824,12,49,28,5,5,8,14
2628,WAS,28,13/12/2021,Away,DEN,L,107,113,41,90,0.456,12,34,0.353,13,21,0.619,6,41,25,7,5,10,26,37,79,0.468,10,32,0.313,29,33,0.879,4,49,26,8,2,13,19
2629,WAS,29,15/12/2021,Away,SAC,L,105,119,42,89,0.472,5,24,0.208,16,21,0.762,7,39,20,8,3,10,22,45,82,0.549,8,26,0.308,21,29,0.724,6,39,25,7,6,11,21
2630,WAS,30,16/12/2021,Away,PHO,L,98,118,40,82,0.488,6,21,0.286,12,19,0.632,6,32,22,11,3,16,21,42,79,0.532,9,29,0.31,25,26,0.962,9,47,25,9,2,19,23
2631,WAS,31,18/12/2021,Away,UTA,W,109,103,42,94,0.447,9,31,0.29,16,20,0.8,11,47,27,7,4,9,23,35,81,0.432,14,44,0.318,19,30,0.633,8,46,17,5,6,15,23
2632,WAS,32,23/12/2021,Away,NYK,W,124,117,42,75,0.56,16,37,0.432,24,32,0.75,5,38,30,4,6,11,18,42,93,0.452,13,42,0.31,20,23,0.87,14,44,17,2,1,7,21
2633,WAS,33,26/12/2021,Home,PHI,L,96,117,35,90,0.389,8,33,0.242,18,28,0.643,14,43,22,6,1,8,18,43,86,0.5,12,31,0.387,19,22,0.864,10,50,25,6,8,12,23
2634,WAS,34,28/12/2021,Away,MIA,L,112,119,42,85,0.494,17,42,0.405,11,14,0.786,13,47,27,5,3,18,20,41,92,0.446,16,34,0.471,21,23,0.913,14,42,26,14,5,7,13
2635,WAS,35,30/12/2021,Home,CLE,W,110,93,45,90,0.5,9,29,0.31,11,17,0.647,10,47,27,7,8,7,19,35,83,0.422,8,28,0.286,15,23,0.652,8,44,20,4,3,12,17
2636,WAS,36,01/01/2022,Home,CHI,L,119,120,46,87,0.529,6,27,0.222,21,26,0.808,6,43,26,9,3,11,22,41,84,0.488,17,34,0.5,21,25,0.84,6,44,17,4,4,15,24
2637,WAS,37,03/01/2022,Home,CHO,W,124,121,40,87,0.46,16,38,0.421,28,31,0.903,10,51,26,5,4,15,12,50,104,0.481,14,38,0.368,7,13,0.538,13,45,28,14,5,8,22
2638,WAS,38,05/01/2022,Home,HOU,L,111,114,40,91,0.44,10,39,0.256,21,26,0.808,9,41,18,9,6,15,27,40,85,0.471,9,26,0.346,25,32,0.781,10,48,15,10,2,20,24
2639,WAS,39,07/01/2022,Away,CHI,L,122,130,45,88,0.511,7,24,0.292,25,26,0.962,10,41,28,8,5,15,15,48,91,0.527,15,33,0.455,19,21,0.905,10,41,34,11,3,15,21
2640,WAS,40,09/01/2022,Away,ORL,W,102,100,36,88,0.409,11,29,0.379,19,24,0.792,12,54,23,1,6,12,21,38,95,0.4,9,28,0.321,15,16,0.938,9,42,18,9,6,7,21
2641,WAS,41,11/01/2022,Home,OKC,W,122,118,47,87,0.54,11,33,0.333,17,23,0.739,7,42,29,3,7,8,15,47,98,0.48,11,39,0.282,13,15,0.867,9,41,23,5,1,5,20
2642,WAS,42,12/01/2022,Home,ORL,W,112,106,43,82,0.524,10,31,0.323,16,21,0.762,6,42,26,6,4,10,14,41,99,0.414,11,35,0.314,13,16,0.813,18,49,31,6,6,9,16
2643,WAS,43,15/01/2022,Home,POR,L,110,115,39,90,0.433,12,37,0.324,20,23,0.87,10,43,20,4,3,20,26,39,85,0.459,13,39,0.333,24,35,0.686,8,39,19,13,2,12,25
2644,WAS,44,17/01/2022,Home,PHI,W,117,98,42,87,0.483,9,30,0.3,24,32,0.75,9,49,25,7,6,12,18,35,86,0.407,7,26,0.269,21,25,0.84,10,42,19,9,3,12,26
2645,WAS,45,19/01/2022,Home,BRK,L,118,119,41,86,0.477,10,29,0.345,26,32,0.813,13,40,23,6,8,12,19,47,89,0.528,8,25,0.32,17,20,0.85,7,36,23,5,4,12,25
2646,WAS,46,21/01/2022,Home,TOR,L,105,109,43,85,0.506,11,33,0.333,8,10,0.8,11,45,29,3,3,17,16,42,90,0.467,11,30,0.367,14,17,0.824,11,40,20,10,4,8,15
2647,BOS,1,20/10/2021,Away,NYK,L,134,138,48,117,0.41,21,57,0.368,17,23,0.739,15,56,34,13,9,18,24,51,105,0.486,17,45,0.378,19,27,0.704,7,55,27,9,10,17,22
2648,BOS,2,22/10/2021,Home,TOR,L,83,115,32,82,0.39,11,34,0.324,8,11,0.727,10,42,19,6,12,25,19,42,100,0.42,10,35,0.286,21,21,1,21,60,22,16,2,11,13
2649,BOS,3,24/10/2021,Away,HOU,W,107,97,38,86,0.442,15,47,0.319,16,20,0.8,6,43,22,10,6,11,22,32,75,0.427,14,32,0.438,19,24,0.792,5,40,20,7,4,18,20
2650,BOS,4,25/10/2021,Away,CHO,W,140,129,50,101,0.495,19,50,0.38,21,25,0.84,11,53,33,8,9,12,23,46,103,0.447,19,44,0.432,18,28,0.643,14,52,26,4,6,14,25
2651,BOS,5,27/10/2021,Home,WAS,L,107,116,37,85,0.435,10,29,0.345,23,28,0.821,10,37,18,9,5,13,21,43,84,0.512,9,25,0.36,21,29,0.724,11,47,18,8,7,15,20
2652,BOS,6,30/10/2021,Away,WAS,L,112,115,44,107,0.411,2,26,0.077,22,25,0.88,8,54,23,8,10,11,32,38,104,0.365,10,36,0.278,29,36,0.806,12,62,19,6,7,13,22
2653,BOS,7,01/11/2021,Home,CHI,L,114,128,42,96,0.438,15,33,0.455,15,20,0.75,13,38,20,10,1,9,15,49,86,0.57,13,31,0.419,17,18,0.944,10,50,30,7,8,14,19
2654,BOS,8,03/11/2021,Away,ORL,W,92,79,33,79,0.418,10,37,0.27,16,25,0.64,9,50,24,7,9,11,20,27,84,0.321,9,43,0.209,16,20,0.8,8,46,15,8,1,14,20
2655,BOS,9,04/11/2021,Away,MIA,W,95,78,31,78,0.397,16,41,0.39,17,20,0.85,11,46,16,7,4,16,16,28,81,0.346,9,41,0.22,13,19,0.684,13,45,18,8,0,18,19
2656,BOS,10,06/11/2021,Away,DAL,L,104,107,42,86,0.488,9,31,0.29,11,16,0.688,8,36,20,6,2,11,14,41,78,0.526,13,39,0.333,12,14,0.857,7,40,19,7,6,15,18
2657,BOS,11,10/11/2021,Home,TOR,W,104,88,42,94,0.447,10,29,0.345,10,15,0.667,12,44,21,10,5,15,13,33,77,0.429,6,25,0.24,16,19,0.842,6,41,20,8,8,18,17
2658,BOS,12,12/11/2021,Home,MIL,W,122,113,47,96,0.49,12,41,0.293,16,18,0.889,16,53,22,5,7,16,12,44,98,0.449,16,47,0.34,9,11,0.818,12,39,23,7,3,11,19
2659,BOS,13,13/11/2021,Away,CLE,L,89,91,33,78,0.423,6,23,0.261,17,18,0.944,10,47,20,7,3,19,16,31,81,0.383,10,38,0.263,19,22,0.864,9,39,17,10,4,11,19
2660,BOS,14,15/11/2021,Away,CLE,W,98,92,36,78,0.462,10,29,0.345,16,20,0.8,6,46,23,7,6,14,16,32,83,0.386,16,40,0.4,12,16,0.75,7,42,18,6,3,13,18
2661,BOS,15,17/11/2021,Away,ATL,L,99,110,37,84,0.44,11,41,0.268,14,17,0.824,12,42,24,9,2,14,17,41,81,0.506,13,37,0.351,15,18,0.833,6,40,28,9,4,11,17
2662,BOS,16,19/11/2021,Home,LAL,W,130,108,44,88,0.5,11,30,0.367,31,38,0.816,12,51,22,7,2,12,20,39,84,0.464,12,30,0.4,18,24,0.75,7,33,20,5,6,12,29
2663,BOS,17,20/11/2021,Home,OKC,W,111,105,41,88,0.466,17,39,0.436,12,14,0.857,8,48,28,4,7,7,11,39,96,0.406,18,42,0.429,9,16,0.563,15,54,23,5,0,9,15
2664,BOS,18,22/11/2021,Home,HOU,W,108,90,39,92,0.424,12,35,0.343,18,19,0.947,11,58,19,10,3,14,24,31,83,0.373,11,42,0.262,17,24,0.708,4,42,19,5,4,14,20
2665,BOS,19,24/11/2021,Home,BRK,L,104,123,34,91,0.374,11,48,0.229,25,28,0.893,15,45,25,6,5,11,24,43,85,0.506,14,35,0.4,23,30,0.767,10,50,29,8,4,10,23
2666,BOS,20,26/11/2021,Away,SAS,L,88,96,34,92,0.37,10,34,0.294,10,15,0.667,12,51,20,4,8,10,20,38,87,0.437,6,24,0.25,14,19,0.737,8,53,21,7,6,10,15
2667,BOS,21,28/11/2021,Away,TOR,W,109,97,34,82,0.415,12,34,0.353,29,31,0.935,12,53,24,5,3,17,19,35,93,0.376,13,42,0.31,14,16,0.875,14,44,19,6,5,10,24
2668,BOS,22,01/12/2021,Home,PHI,W,88,87,33,79,0.418,11,28,0.393,11,15,0.733,4,46,18,5,8,13,15,33,89,0.371,8,31,0.258,13,17,0.765,8,46,20,7,9,7,17
2669,BOS,23,03/12/2021,Away,UTA,L,130,137,47,91,0.516,14,39,0.359,22,22,1,5,30,23,9,3,6,22,45,81,0.556,27,51,0.529,20,23,0.87,9,44,26,3,3,19,27
2670,BOS,24,04/12/2021,Away,POR,W,145,117,49,87,0.563,21,37,0.568,26,29,0.897,12,46,26,5,7,11,21,42,89,0.472,8,29,0.276,25,32,0.781,9,32,22,7,2,9,21
2671,BOS,25,07/12/2021,Away,LAL,L,102,117,36,82,0.439,10,33,0.303,20,29,0.69,7,34,27,8,4,13,16,48,93,0.516,8,27,0.296,13,17,0.765,13,51,25,7,4,14,21
2672,BOS,26,08/12/2021,Away,LAC,L,111,114,41,86,0.477,10,32,0.313,19,21,0.905,14,47,26,11,3,22,21,40,85,0.471,14,32,0.438,20,22,0.909,9,38,20,13,7,20,18
2673,BOS,27,10/12/2021,Away,PHO,L,90,111,35,93,0.376,4,26,0.154,16,24,0.667,15,46,13,7,6,13,17,43,96,0.448,14,38,0.368,11,11,1,14,53,25,4,9,12,21
2674,BOS,28,13/12/2021,Home,MIL,W,117,103,43,86,0.5,20,47,0.426,11,13,0.846,7,40,31,6,5,11,15,40,90,0.444,11,36,0.306,12,15,0.8,11,45,22,8,3,13,14
2675,BOS,29,17/12/2021,Home,GSW,L,107,111,36,82,0.439,15,41,0.366,20,29,0.69,11,45,20,5,2,16,19,39,90,0.433,16,46,0.348,17,21,0.81,12,45,27,9,8,12,25
2676,BOS,30,18/12/2021,Home,NYK,W,114,107,42,89,0.472,17,45,0.378,13,17,0.765,12,45,23,6,3,12,20,35,80,0.438,13,36,0.361,24,30,0.8,8,42,18,8,6,14,21
2677,BOS,31,20/12/2021,Home,PHI,L,103,108,38,82,0.463,7,27,0.259,20,25,0.8,11,42,16,9,5,18,23,36,72,0.5,10,25,0.4,26,31,0.839,2,34,20,11,7,15,23
2678,BOS,32,22/12/2021,Home,CLE,W,111,101,43,92,0.467,11,30,0.367,14,18,0.778,12,48,24,12,5,13,24,36,92,0.391,9,38,0.237,20,24,0.833,15,53,17,8,3,15,15
2679,BOS,33,25/12/2021,Away,MIL,L,113,117,38,89,0.427,17,45,0.378,20,24,0.833,11,44,24,9,8,14,23,43,91,0.473,12,33,0.364,19,27,0.704,15,48,24,7,6,13,20
2680,BOS,34,27/12/2021,Away,MIN,L,103,108,33,89,0.371,16,47,0.34,21,28,0.75,15,53,23,8,10,14,16,40,90,0.444,14,34,0.412,14,19,0.737,11,53,30,7,5,14,17
2681,BOS,35,29/12/2021,Home,LAC,L,82,91,35,101,0.347,4,42,0.095,8,11,0.727,21,50,19,8,8,8,16,33,81,0.407,11,28,0.393,14,17,0.824,9,49,17,5,4,14,12
2682,BOS,36,31/12/2021,Home,PHO,W,123,108,45,83,0.542,10,27,0.37,23,26,0.885,13,51,28,6,7,17,18,41,100,0.41,11,35,0.314,15,16,0.938,15,37,20,10,2,9,21
2683,BOS,37,02/01/2022,Home,ORL,W,116,111,39,86,0.453,13,36,0.361,25,28,0.893,9,46,25,5,10,21,23,40,95,0.421,9,27,0.333,22,27,0.815,10,45,17,12,3,14,24
2684,BOS,38,05/01/2022,Home,SAS,L,97,99,40,90,0.444,9,28,0.321,8,9,0.889,13,41,19,10,9,8,12,42,88,0.477,10,26,0.385,5,5,1,12,48,20,6,5,17,13
2685,BOS,39,06/01/2022,Away,NYK,L,105,108,38,80,0.475,17,45,0.378,12,13,0.923,8,38,22,5,10,12,16,40,90,0.444,18,36,0.5,10,15,0.667,11,42,23,8,1,8,17
2686,BOS,40,08/01/2022,Home,NYK,W,99,75,36,76,0.474,12,29,0.414,15,17,0.882,9,45,26,8,8,10,15,29,79,0.367,11,31,0.355,6,15,0.4,11,40,13,8,4,12,15
2687,BOS,41,10/01/2022,Home,IND,W,101,98,35,88,0.398,8,28,0.286,23,28,0.821,12,53,17,10,6,20,19,36,94,0.383,11,37,0.297,15,17,0.882,10,47,22,10,6,17,21
2688,BOS,42,12/01/2022,Away,IND,W,119,100,40,78,0.513,18,38,0.474,21,25,0.84,7,37,23,6,5,11,22,40,86,0.465,7,36,0.194,13,20,0.65,11,37,27,6,5,11,24
2689,BOS,43,14/01/2022,Away,PHI,L,99,111,37,78,0.474,11,31,0.355,14,18,0.778,7,44,20,4,4,20,21,38,85,0.447,14,41,0.341,21,25,0.84,7,40,26,12,4,9,19
2690,BOS,44,15/01/2022,Home,CHI,W,114,112,44,90,0.489,9,26,0.346,17,19,0.895,17,50,27,6,6,11,15,44,87,0.506,12,29,0.414,12,15,0.8,7,32,31,3,3,6,19
2691,BOS,45,17/01/2022,Home,NOP,W,104,92,38,80,0.475,10,32,0.313,18,20,0.9,5,47,22,6,4,14,18,36,87,0.414,9,30,0.3,11,18,0.611,8,41,23,10,4,11,15
2692,BOS,46,19/01/2022,Home,CHO,L,102,111,39,90,0.433,14,46,0.304,10,13,0.769,8,38,27,8,3,14,20,42,86,0.488,16,39,0.41,11,15,0.733,11,47,27,6,6,15,17
2693,BOS,47,21/01/2022,Home,POR,L,105,109,37,82,0.451,11,37,0.297,20,23,0.87,8,42,25,7,7,11,24,36,76,0.474,16,33,0.485,21,30,0.7,7,42,20,6,4,13,21
2694,CHI,1,20/10/2021,Away,DET,W,94,88,37,86,0.43,7,23,0.304,13,15,0.867,9,48,18,8,5,17,19,36,90,0.4,6,28,0.214,10,13,0.769,11,47,17,7,5,16,16
2695,CHI,2,22/10/2021,Home,NOP,W,128,112,47,89,0.528,14,28,0.5,20,25,0.8,11,46,32,9,7,14,14,42,87,0.483,15,29,0.517,13,16,0.813,9,42,26,7,5,16,20
2696,CHI,3,23/10/2021,Home,DET,W,97,82,35,84,0.417,11,26,0.423,16,19,0.842,3,42,24,13,11,12,17,34,88,0.386,5,28,0.179,9,15,0.6,11,53,14,9,8,20,17
2697,CHI,4,25/10/2021,Away,TOR,W,111,108,39,81,0.481,12,27,0.444,21,22,0.955,5,29,24,11,3,13,16,40,83,0.482,12,30,0.4,16,20,0.8,13,47,27,8,1,19,18
2698,CHI,5,28/10/2021,Home,NYK,L,103,104,36,84,0.429,11,32,0.344,20,22,0.909,5,37,25,6,5,7,18,39,85,0.459,11,29,0.379,15,20,0.75,11,49,16,5,7,13,21
2699,CHI,6,30/10/2021,Home,UTA,W,107,99,39,91,0.429,5,21,0.238,24,30,0.8,9,45,16,8,5,9,19,35,92,0.38,11,38,0.289,18,19,0.947,14,54,15,5,7,20,21
2700,CHI,7,01/11/2021,Away,BOS,W,128,114,49,86,0.57,13,31,0.419,17,18,0.944,10,50,30,7,8,14,19,42,96,0.438,15,33,0.455,15,20,0.75,13,38,20,10,1,9,15
2701,CHI,8,03/11/2021,Away,PHI,L,98,103,38,82,0.463,6,21,0.286,16,18,0.889,9,47,19,11,4,15,17,38,77,0.494,12,28,0.429,15,21,0.714,5,35,24,9,4,14,15
2702,CHI,9,06/11/2021,Home,PHI,L,105,114,37,92,0.402,7,29,0.241,24,30,0.8,18,46,20,7,1,9,19,43,81,0.531,13,26,0.5,15,19,0.789,6,41,22,6,5,14,22
2703,CHI,10,08/11/2021,Home,BRK,W,118,95,46,98,0.469,9,31,0.29,17,20,0.85,15,56,21,8,5,9,17,34,86,0.395,11,33,0.333,16,19,0.842,6,42,19,6,7,14,16
2704,CHI,11,10/11/2021,Home,DAL,W,117,107,45,89,0.506,15,31,0.484,12,14,0.857,8,46,26,9,2,11,15,38,83,0.458,12,33,0.364,19,24,0.792,8,43,23,9,4,12,16
2705,CHI,12,12/11/2021,Away,GSW,L,93,119,34,78,0.436,8,27,0.296,17,22,0.773,7,38,18,9,2,20,16,45,93,0.484,15,46,0.326,14,16,0.875,12,47,27,15,3,16,15
2706,CHI,13,14/11/2021,Away,LAC,W,100,90,38,86,0.442,11,29,0.379,13,14,0.929,7,45,19,9,4,15,20,29,81,0.358,11,34,0.324,21,21,1,9,44,16,7,7,19,15
2707,CHI,14,15/11/2021,Away,LAL,W,121,103,49,89,0.551,15,34,0.441,8,11,0.727,4,36,31,9,2,16,21,36,79,0.456,6,32,0.188,25,31,0.806,8,43,19,10,5,17,15
2708,CHI,15,17/11/2021,Away,POR,L,107,112,39,83,0.47,13,29,0.448,16,20,0.8,10,36,23,7,9,15,23,37,84,0.44,11,31,0.355,27,28,0.964,12,44,26,10,5,16,19
2709,CHI,16,19/11/2021,Away,DEN,W,114,108,41,93,0.441,8,31,0.258,24,24,1,17,50,19,7,3,11,20,39,82,0.476,14,37,0.378,16,20,0.8,7,38,24,5,5,11,22
2710,CHI,17,21/11/2021,Home,NYK,W,109,103,37,88,0.42,11,29,0.379,24,27,0.889,11,44,21,5,1,9,26,35,84,0.417,7,27,0.259,26,31,0.839,12,44,16,4,11,13,25
2711,CHI,18,22/11/2021,Home,IND,L,77,109,31,85,0.365,6,28,0.214,9,15,0.6,5,38,13,6,2,9,16,40,90,0.444,13,31,0.419,16,18,0.889,11,59,27,7,12,11,15
2712,CHI,19,24/11/2021,Away,HOU,L,113,118,44,96,0.458,15,35,0.429,10,12,0.833,8,40,26,12,6,13,22,42,84,0.5,17,36,0.472,17,22,0.773,7,46,27,5,6,21,16
2713,CHI,20,26/11/2021,Away,ORL,W,123,88,48,86,0.558,17,34,0.5,10,16,0.625,6,47,32,11,1,13,24,30,80,0.375,7,32,0.219,21,30,0.7,5,36,18,7,5,13,16
2714,CHI,21,27/11/2021,Home,MIA,L,104,107,38,81,0.469,11,39,0.282,17,21,0.81,10,47,22,6,4,22,20,37,86,0.43,14,40,0.35,19,22,0.864,9,36,23,13,1,10,19
2715,CHI,22,29/11/2021,Home,CHO,W,133,119,53,89,0.596,14,30,0.467,13,19,0.684,5,41,35,3,5,10,19,42,88,0.477,18,39,0.462,17,21,0.81,5,34,23,7,9,9,14
2716,CHI,23,02/12/2021,Away,NYK,W,119,115,44,89,0.494,11,29,0.379,20,21,0.952,13,39,24,10,8,15,22,42,82,0.512,9,26,0.346,22,27,0.815,10,39,19,10,8,18,20
2717,CHI,24,04/12/2021,Away,BRK,W,111,107,41,86,0.477,10,31,0.323,19,27,0.704,7,47,22,4,10,9,12,46,111,0.414,8,25,0.32,7,9,0.778,15,55,28,8,6,5,19
2718,CHI,25,06/12/2021,Home,DEN,W,109,97,41,91,0.451,13,35,0.371,14,20,0.7,13,55,25,4,7,11,15,38,96,0.396,11,32,0.344,10,15,0.667,11,50,30,5,2,9,17
2719,CHI,26,08/12/2021,Away,CLE,L,92,115,35,84,0.417,7,26,0.269,15,21,0.714,11,37,21,6,3,17,17,44,80,0.55,13,28,0.464,14,16,0.875,5,42,28,10,8,14,22
2720,CHI,27,11/12/2021,Away,MIA,L,92,118,31,83,0.373,17,40,0.425,13,20,0.65,7,34,22,5,3,14,15,46,93,0.495,19,43,0.442,7,9,0.778,12,50,37,8,6,8,21
2721,CHI,28,19/12/2021,Home,LAL,W,115,110,40,93,0.43,10,30,0.333,25,31,0.806,16,43,20,10,3,10,17,42,82,0.512,12,34,0.353,14,22,0.636,9,46,25,6,8,19,25
2722,CHI,29,20/12/2021,Home,HOU,W,133,118,47,88,0.534,16,35,0.457,23,24,0.958,9,34,33,7,5,8,23,44,78,0.564,12,33,0.364,18,24,0.75,7,35,27,4,4,14,17
2723,CHI,30,26/12/2021,Home,IND,W,113,105,43,76,0.566,11,23,0.478,16,22,0.727,2,40,17,5,6,15,20,41,94,0.436,8,30,0.267,15,21,0.714,14,45,23,9,5,9,16
2724,CHI,31,27/12/2021,Away,ATL,W,130,118,51,94,0.543,18,37,0.486,10,14,0.714,9,44,29,5,6,7,19,40,89,0.449,15,34,0.441,23,26,0.885,11,45,22,3,5,10,14
2725,CHI,32,29/12/2021,Home,ATL,W,131,117,52,84,0.619,10,22,0.455,17,22,0.773,6,41,38,9,6,13,18,44,92,0.478,11,26,0.423,18,26,0.692,10,37,26,6,3,11,17
2726,CHI,33,31/12/2021,Away,IND,W,108,106,35,86,0.407,12,27,0.444,26,30,0.867,8,42,22,11,5,9,19,38,91,0.418,8,31,0.258,22,29,0.759,17,55,23,7,8,17,22
2727,CHI,34,01/01/2022,Away,WAS,W,120,119,41,84,0.488,17,34,0.5,21,25,0.84,6,44,17,4,4,15,24,46,87,0.529,6,27,0.222,21,26,0.808,6,43,26,9,3,11,22
2728,CHI,35,03/01/2022,Home,ORL,W,102,98,37,86,0.43,11,31,0.355,17,23,0.739,10,49,17,10,4,13,16,36,85,0.424,10,27,0.37,16,18,0.889,5,44,24,5,2,13,17
2729,CHI,36,07/01/2022,Home,WAS,W,130,122,48,91,0.527,15,33,0.455,19,21,0.905,10,41,34,11,3,15,21,45,88,0.511,7,24,0.292,25,26,0.962,10,41,28,8,5,15,15
2730,CHI,37,09/01/2022,Away,DAL,L,99,113,39,90,0.433,11,33,0.333,10,13,0.769,8,39,23,8,3,7,15,44,88,0.5,16,36,0.444,9,9,1,7,48,28,4,2,9,14
2731,CHI,38,11/01/2022,Home,DET,W,133,87,50,92,0.543,18,34,0.529,15,19,0.789,14,61,33,13,4,17,23,30,89,0.337,6,35,0.171,21,27,0.778,15,41,17,9,7,18,20
2732,CHI,39,12/01/2022,Home,BRK,L,112,138,38,81,0.469,11,30,0.367,25,31,0.806,10,35,22,5,6,17,20,49,87,0.563,17,32,0.531,23,28,0.821,7,41,35,11,4,9,21
2733,CHI,40,14/01/2022,Home,GSW,L,96,138,37,87,0.425,10,38,0.263,12,18,0.667,10,36,26,4,5,14,19,53,94,0.564,19,42,0.452,13,17,0.765,9,47,39,12,5,7,17
